minute,h_pts,a_pts,score_diff,home_win,game_id,season
15,24.0,43.0,-19.0,0,0022200584,2022-23
16,24.0,46.0,-22.0,0,0022200584,2022-23
17,24.0,49.0,-25.0,0,0022200584,2022-23
18,27.0,51.0,-24.0,0,0022200584,2022-23
19,31.0,51.0,-20.0,0,0022200584,2022-23
20,33.0,54.0,-21.0,0,0022200584,2022-23
21,37.0,58.0,-21.0,0,0022200584,2022-23
22,39.0,60.0,-21.0,0,0022200584,2022-23
23,42.0,64.0,-22.0,0,0022200584,2022-23
24,42.0,68.0,-26.0,0,0022200584,2022-23
25,45.0,68.0,-23.0,0,0022200584,2022-23
26,49.0,70.0,-21.0,0,0022200584,2022-23
27,53.0,73.0,-20.0,0,0022200584,2022-23
28,54.0,75.0,-21.0,0,0022200584,2022-23
29,60.0,80.0,-20.0,0,0022200584,2022-23
30,62.0,84.0,-22.0,0,0022200584,2022-23
31,64.0,89.0,-25.0,0,0022200584,2022-23
32,66.0,91.0,-25.0,0,0022200584,2022-23
33,71.0,93.0,-22.0,0,0022200584,2022-23
34,76.0,99.0,-23.0,0,0022200584,2022-23
35,78.0,101.0,-23.0,0,0022200584,2022-23
36,80.0,103.0,-23.0,0,0022200584,2022-23
37,84.0,108.0,-24.0,0,0022200584,2022-23
38,86.0,108.0,-22.0,0,0022200584,2022-23
39,89.0,108.0,-19.0,0,0022200584,2022-23
40,94.0,108.0,-14.0,0,0022200584,2022-23
41,96.0,113.0,-17.0,0,0022200584,2022-23
42,99.0,113.0,-14.0,0,0022200584,2022-23
43,101.0,117.0,-16.0,0,0022200584,2022-23
44,103.0,119.0,-16.0,0,0022200584,2022-23
45,106.0,124.0,-18.0,0,0022200584,2022-23
46,106.0,124.0,-18.0,0,0022200584,2022-23
47,108.0,127.0,-19.0,0,0022200584,2022-23
48,110.0,127.0,-17.0,0,0022200584,2022-23
49,110.0,127.0,-17.0,0,0022200584,2022-23
1,0.0,2.0,-2.0,0,0020500611,2005-06
2,2.0,4.0,-2.0,0,0020500611,2005-06
3,4.0,6.0,-2.0,0,0020500611,2005-06
4,4.0,10.0,-6.0,0,0020500611,2005-06
5,4.0,10.0,-6.0,0,0020500611,2005-06
6,4.0,14.0,-10.0,0,0020500611,2005-06
7,6.0,14.0,-8.0,0,0020500611,2005-06
8,8.0,16.0,-8.0,0,0020500611,2005-06
9,10.0,18.0,-8.0,0,0020500611,2005-06
10,12.0,21.0,-9.0,0,0020500611,2005-06
11,12.0,26.0,-14.0,0,0020500611,2005-06
12,14.0,29.0,-15.0,0,0020500611,2005-06
13,16.0,31.0,-15.0,0,0020500611,2005-06
14,16.0,34.0,-18.0,0,0020500611,2005-06
15,16.0,39.0,-23.0,0,0020500611,2005-06
16,21.0,39.0,-18.0,0,0020500611,2005-06
17,24.0,42.0,-18.0,0,0020500611,2005-06
18,24.0,46.0,-22.0,0,0020500611,2005-06
19,24.0,48.0,-24.0,0,0020500611,2005-06
20,26.0,50.0,-24.0,0,0020500611,2005-06
21,28.0,52.0,-24.0,0,0020500611,2005-06
22,30.0,55.0,-25.0,0,0020500611,2005-06
23,33.0,57.0,-24.0,0,0020500611,2005-06
24,38.0,62.0,-24.0,0,0020500611,2005-06
25,38.0,64.0,-26.0,0,0020500611,2005-06
26,40.0,66.0,-26.0,0,0020500611,2005-06
27,44.0,68.0,-24.0,0,0020500611,2005-06
28,46.0,72.0,-26.0,0,0020500611,2005-06
29,50.0,72.0,-22.0,0,0020500611,2005-06
30,54.0,75.0,-21.0,0,0020500611,2005-06
31,54.0,75.0,-21.0,0,0020500611,2005-06
32,54.0,78.0,-24.0,0,0020500611,2005-06
33,56.0,81.0,-25.0,0,0020500611,2005-06
34,60.0,81.0,-21.0,0,0020500611,2005-06
35,60.0,82.0,-22.0,0,0020500611,2005-06
36,62.0,82.0,-20.0,0,0020500611,2005-06
37,67.0,82.0,-15.0,0,0020500611,2005-06
38,72.0,84.0,-12.0,0,0020500611,2005-06
39,73.0,88.0,-15.0,0,0020500611,2005-06
40,75.0,91.0,-16.0,0,0020500611,2005-06
41,78.0,94.0,-16.0,0,0020500611,2005-06
42,80.0,97.0,-17.0,0,0020500611,2005-06
43,82.0,97.0,-15.0,0,0020500611,2005-06
44,82.0,101.0,-19.0,0,0020500611,2005-06
45,84.0,103.0,-19.0,0,0020500611,2005-06
46,84.0,103.0,-19.0,0,0020500611,2005-06
47,85.0,105.0,-20.0,0,0020500611,2005-06
48,87.0,107.0,-20.0,0,0020500611,2005-06
49,87.0,107.0,-20.0,0,0020500611,2005-06
1,4.0,2.0,2.0,1,0020101044,2001-02
2,4.0,2.0,2.0,1,0020101044,2001-02
3,6.0,4.0,2.0,1,0020101044,2001-02
4,8.0,6.0,2.0,1,0020101044,2001-02
5,10.0,8.0,2.0,1,0020101044,2001-02
6,11.0,10.0,1.0,1,0020101044,2001-02
7,13.0,12.0,1.0,1,0020101044,2001-02
8,15.0,14.0,1.0,1,0020101044,2001-02
9,19.0,14.0,5.0,1,0020101044,2001-02
10,19.0,16.0,3.0,1,0020101044,2001-02
11,21.0,16.0,5.0,1,0020101044,2001-02
12,24.0,20.0,4.0,1,0020101044,2001-02
13,28.0,22.0,6.0,1,0020101044,2001-02
14,32.0,24.0,8.0,1,0020101044,2001-02
15,32.0,27.0,5.0,1,0020101044,2001-02
16,37.0,30.0,7.0,1,0020101044,2001-02
17,37.0,32.0,5.0,1,0020101044,2001-02
18,38.0,36.0,2.0,1,0020101044,2001-02
19,38.0,38.0,0.0,1,0020101044,2001-02
20,40.0,40.0,0.0,1,0020101044,2001-02
21,44.0,40.0,4.0,1,0020101044,2001-02
22,44.0,42.0,2.0,1,0020101044,2001-02
23,49.0,42.0,7.0,1,0020101044,2001-02
24,49.0,42.0,7.0,1,0020101044,2001-02
25,52.0,44.0,8.0,1,0020101044,2001-02
26,55.0,44.0,11.0,1,0020101044,2001-02
27,57.0,44.0,13.0,1,0020101044,2001-02
28,60.0,51.0,9.0,1,0020101044,2001-02
29,60.0,53.0,7.0,1,0020101044,2001-02
30,64.0,53.0,11.0,1,0020101044,2001-02
31,64.0,55.0,9.0,1,0020101044,2001-02
32,66.0,60.0,6.0,1,0020101044,2001-02
33,70.0,60.0,10.0,1,0020101044,2001-02
34,74.0,60.0,14.0,1,0020101044,2001-02
35,74.0,62.0,12.0,1,0020101044,2001-02
36,79.0,64.0,15.0,1,0020101044,2001-02
37,82.0,64.0,18.0,1,0020101044,2001-02
38,85.0,64.0,21.0,1,0020101044,2001-02
39,85.0,67.0,18.0,1,0020101044,2001-02
40,85.0,70.0,15.0,1,0020101044,2001-02
41,85.0,72.0,13.0,1,0020101044,2001-02
42,87.0,75.0,12.0,1,0020101044,2001-02
43,87.0,77.0,10.0,1,0020101044,2001-02
44,89.0,79.0,10.0,1,0020101044,2001-02
45,93.0,79.0,14.0,1,0020101044,2001-02
46,93.0,81.0,12.0,1,0020101044,2001-02
47,98.0,84.0,14.0,1,0020101044,2001-02
48,100.0,84.0,16.0,1,0020101044,2001-02
49,100.0,84.0,16.0,1,0020101044,2001-02
1,0.0,2.0,-2.0,0,0021800611,2018-19
2,0.0,2.0,-2.0,0,0021800611,2018-19
3,3.0,5.0,-2.0,0,0021800611,2018-19
4,3.0,7.0,-4.0,0,0021800611,2018-19
5,5.0,9.0,-4.0,0,0021800611,2018-19
6,5.0,11.0,-6.0,0,0021800611,2018-19
7,6.0,11.0,-5.0,0,0021800611,2018-19
8,11.0,11.0,0.0,0,0021800611,2018-19
9,13.0,12.0,1.0,0,0021800611,2018-19
10,16.0,16.0,0.0,0,0021800611,2018-19
11,18.0,19.0,-1.0,0,0021800611,2018-19
12,18.0,22.0,-4.0,0,0021800611,2018-19
13,18.0,26.0,-8.0,0,0021800611,2018-19
14,18.0,28.0,-10.0,0,0021800611,2018-19
15,22.0,28.0,-6.0,0,0021800611,2018-19
16,22.0,31.0,-9.0,0,0021800611,2018-19
17,22.0,33.0,-11.0,0,0021800611,2018-19
18,24.0,33.0,-9.0,0,0021800611,2018-19
19,27.0,37.0,-10.0,0,0021800611,2018-19
20,29.0,37.0,-8.0,0,0021800611,2018-19
21,29.0,37.0,-8.0,0,0021800611,2018-19
22,29.0,40.0,-11.0,0,0021800611,2018-19
23,31.0,42.0,-11.0,0,0021800611,2018-19
24,31.0,42.0,-11.0,0,0021800611,2018-19
25,31.0,45.0,-14.0,0,0021800611,2018-19
26,36.0,47.0,-11.0,0,0021800611,2018-19
27,40.0,49.0,-9.0,0,0021800611,2018-19
28,43.0,52.0,-9.0,0,0021800611,2018-19
29,45.0,56.0,-11.0,0,0021800611,2018-19
30,50.0,56.0,-6.0,0,0021800611,2018-19
31,50.0,58.0,-8.0,0,0021800611,2018-19
32,52.0,61.0,-9.0,0,0021800611,2018-19
33,56.0,63.0,-7.0,0,0021800611,2018-19
34,58.0,69.0,-11.0,0,0021800611,2018-19
35,62.0,69.0,-7.0,0,0021800611,2018-19
36,64.0,72.0,-8.0,0,0021800611,2018-19
37,67.0,72.0,-5.0,0,0021800611,2018-19
38,67.0,74.0,-7.0,0,0021800611,2018-19
39,72.0,76.0,-4.0,0,0021800611,2018-19
40,72.0,78.0,-6.0,0,0021800611,2018-19
41,73.0,80.0,-7.0,0,0021800611,2018-19
42,74.0,83.0,-9.0,0,0021800611,2018-19
43,77.0,88.0,-11.0,0,0021800611,2018-19
44,78.0,91.0,-13.0,0,0021800611,2018-19
45,80.0,94.0,-14.0,0,0021800611,2018-19
46,83.0,94.0,-11.0,0,0021800611,2018-19
47,86.0,94.0,-8.0,0,0021800611,2018-19
48,86.0,96.0,-10.0,0,0021800611,2018-19
49,86.0,96.0,-10.0,0,0021800611,2018-19
1,0.0,3.0,-3.0,1,0021900570,2019-20
2,4.0,8.0,-4.0,1,0021900570,2019-20
3,6.0,10.0,-4.0,1,0021900570,2019-20
4,10.0,10.0,0.0,1,0021900570,2019-20
5,12.0,12.0,0.0,1,0021900570,2019-20
6,16.0,12.0,4.0,1,0021900570,2019-20
7,20.0,12.0,8.0,1,0021900570,2019-20
8,23.0,18.0,5.0,1,0021900570,2019-20
9,24.0,21.0,3.0,1,0021900570,2019-20
10,27.0,23.0,4.0,1,0021900570,2019-20
11,29.0,27.0,2.0,1,0021900570,2019-20
12,29.0,27.0,2.0,1,0021900570,2019-20
13,31.0,27.0,4.0,1,0021900570,2019-20
14,35.0,29.0,6.0,1,0021900570,2019-20
15,35.0,31.0,4.0,1,0021900570,2019-20
16,39.0,33.0,6.0,1,0021900570,2019-20
17,41.0,35.0,6.0,1,0021900570,2019-20
18,43.0,35.0,8.0,1,0021900570,2019-20
19,45.0,35.0,10.0,1,0021900570,2019-20
20,45.0,38.0,7.0,1,0021900570,2019-20
21,50.0,38.0,12.0,1,0021900570,2019-20
22,52.0,40.0,12.0,1,0021900570,2019-20
23,52.0,40.0,12.0,1,0021900570,2019-20
24,54.0,46.0,8.0,1,0021900570,2019-20
25,54.0,48.0,6.0,1,0021900570,2019-20
26,56.0,48.0,8.0,1,0021900570,2019-20
27,60.0,48.0,12.0,1,0021900570,2019-20
28,62.0,54.0,8.0,1,0021900570,2019-20
29,64.0,60.0,4.0,1,0021900570,2019-20
30,68.0,60.0,8.0,1,0021900570,2019-20
31,72.0,60.0,12.0,1,0021900570,2019-20
32,74.0,63.0,11.0,1,0021900570,2019-20
33,74.0,66.0,8.0,1,0021900570,2019-20
34,74.0,72.0,2.0,1,0021900570,2019-20
35,76.0,72.0,4.0,1,0021900570,2019-20
36,79.0,72.0,7.0,1,0021900570,2019-20
37,81.0,74.0,7.0,1,0021900570,2019-20
38,83.0,74.0,9.0,1,0021900570,2019-20
39,86.0,76.0,10.0,1,0021900570,2019-20
40,89.0,79.0,10.0,1,0021900570,2019-20
41,94.0,81.0,13.0,1,0021900570,2019-20
42,99.0,85.0,14.0,1,0021900570,2019-20
43,101.0,87.0,14.0,1,0021900570,2019-20
44,103.0,93.0,10.0,1,0021900570,2019-20
45,103.0,99.0,4.0,1,0021900570,2019-20
46,109.0,103.0,6.0,1,0021900570,2019-20
47,113.0,103.0,10.0,1,0021900570,2019-20
48,116.0,105.0,11.0,1,0021900570,2019-20
49,116.0,105.0,11.0,1,0021900570,2019-20
1,3.0,2.0,1.0,0,0021500372,2015-16
2,3.0,2.0,1.0,0,0021500372,2015-16
3,6.0,5.0,1.0,0,0021500372,2015-16
4,8.0,9.0,-1.0,0,0021500372,2015-16
5,8.0,12.0,-4.0,0,0021500372,2015-16
6,8.0,17.0,-9.0,0,0021500372,2015-16
7,11.0,23.0,-12.0,0,0021500372,2015-16
8,14.0,23.0,-9.0,0,0021500372,2015-16
9,17.0,25.0,-8.0,0,0021500372,2015-16
10,17.0,25.0,-8.0,0,0021500372,2015-16
11,19.0,27.0,-8.0,0,0021500372,2015-16
12,23.0,30.0,-7.0,0,0021500372,2015-16
13,23.0,32.0,-9.0,0,0021500372,2015-16
14,23.0,34.0,-11.0,0,0021500372,2015-16
15,28.0,36.0,-8.0,0,0021500372,2015-16
16,32.0,39.0,-7.0,0,0021500372,2015-16
17,34.0,41.0,-7.0,0,0021500372,2015-16
18,34.0,45.0,-11.0,0,0021500372,2015-16
19,37.0,47.0,-10.0,0,0021500372,2015-16
20,39.0,50.0,-11.0,0,0021500372,2015-16
21,45.0,50.0,-5.0,0,0021500372,2015-16
22,45.0,53.0,-8.0,0,0021500372,2015-16
23,45.0,56.0,-11.0,0,0021500372,2015-16
24,45.0,58.0,-13.0,0,0021500372,2015-16
25,45.0,58.0,-13.0,0,0021500372,2015-16
26,48.0,60.0,-12.0,0,0021500372,2015-16
27,48.0,62.0,-14.0,0,0021500372,2015-16
28,50.0,64.0,-14.0,0,0021500372,2015-16
29,52.0,68.0,-16.0,0,0021500372,2015-16
30,54.0,70.0,-16.0,0,0021500372,2015-16
31,56.0,72.0,-16.0,0,0021500372,2015-16
32,61.0,74.0,-13.0,0,0021500372,2015-16
33,61.0,78.0,-17.0,0,0021500372,2015-16
34,67.0,80.0,-13.0,0,0021500372,2015-16
35,69.0,84.0,-15.0,0,0021500372,2015-16
36,72.0,89.0,-17.0,0,0021500372,2015-16
37,75.0,89.0,-14.0,0,0021500372,2015-16
38,75.0,94.0,-19.0,0,0021500372,2015-16
39,77.0,94.0,-17.0,0,0021500372,2015-16
40,77.0,94.0,-17.0,0,0021500372,2015-16
41,77.0,97.0,-20.0,0,0021500372,2015-16
42,77.0,99.0,-22.0,0,0021500372,2015-16
43,77.0,101.0,-24.0,0,0021500372,2015-16
44,80.0,104.0,-24.0,0,0021500372,2015-16
45,84.0,109.0,-25.0,0,0021500372,2015-16
46,89.0,109.0,-20.0,0,0021500372,2015-16
47,93.0,111.0,-18.0,0,0021500372,2015-16
48,98.0,113.0,-15.0,0,0021500372,2015-16
49,98.0,113.0,-15.0,0,0021500372,2015-16
1,3.0,0.0,3.0,1,0020500974,2005-06
2,3.0,0.0,3.0,1,0020500974,2005-06
3,3.0,2.0,1.0,1,0020500974,2005-06
4,8.0,4.0,4.0,1,0020500974,2005-06
5,13.0,8.0,5.0,1,0020500974,2005-06
6,17.0,12.0,5.0,1,0020500974,2005-06
7,21.0,14.0,7.0,1,0020500974,2005-06
8,21.0,16.0,5.0,1,0020500974,2005-06
9,22.0,20.0,2.0,1,0020500974,2005-06
10,26.0,20.0,6.0,1,0020500974,2005-06
11,28.0,22.0,6.0,1,0020500974,2005-06
12,28.0,24.0,4.0,1,0020500974,2005-06
13,28.0,26.0,2.0,1,0020500974,2005-06
14,30.0,26.0,4.0,1,0020500974,2005-06
15,33.0,29.0,4.0,1,0020500974,2005-06
16,33.0,33.0,0.0,1,0020500974,2005-06
17,33.0,33.0,0.0,1,0020500974,2005-06
18,34.0,36.0,-2.0,1,0020500974,2005-06
19,37.0,38.0,-1.0,1,0020500974,2005-06
20,39.0,40.0,-1.0,1,0020500974,2005-06
21,43.0,40.0,3.0,1,0020500974,2005-06
22,43.0,43.0,0.0,1,0020500974,2005-06
23,46.0,45.0,1.0,1,0020500974,2005-06
24,48.0,47.0,1.0,1,0020500974,2005-06
25,50.0,47.0,3.0,1,0020500974,2005-06
26,50.0,49.0,1.0,1,0020500974,2005-06
27,53.0,51.0,2.0,1,0020500974,2005-06
28,56.0,53.0,3.0,1,0020500974,2005-06
29,56.0,53.0,3.0,1,0020500974,2005-06
30,56.0,53.0,3.0,1,0020500974,2005-06
31,56.0,55.0,1.0,1,0020500974,2005-06
32,57.0,59.0,-2.0,1,0020500974,2005-06
33,60.0,63.0,-3.0,1,0020500974,2005-06
34,63.0,65.0,-2.0,1,0020500974,2005-06
35,67.0,65.0,2.0,1,0020500974,2005-06
36,69.0,68.0,1.0,1,0020500974,2005-06
37,69.0,68.0,1.0,1,0020500974,2005-06
38,72.0,68.0,4.0,1,0020500974,2005-06
39,74.0,68.0,6.0,1,0020500974,2005-06
40,77.0,71.0,6.0,1,0020500974,2005-06
41,77.0,74.0,3.0,1,0020500974,2005-06
42,77.0,76.0,1.0,1,0020500974,2005-06
43,77.0,78.0,-1.0,1,0020500974,2005-06
44,79.0,82.0,-3.0,1,0020500974,2005-06
45,81.0,83.0,-2.0,1,0020500974,2005-06
46,85.0,84.0,1.0,1,0020500974,2005-06
47,85.0,84.0,1.0,1,0020500974,2005-06
48,85.0,84.0,1.0,1,0020500974,2005-06
49,85.0,84.0,1.0,1,0020500974,2005-06
1,2.0,4.0,-2.0,0,0022000152,2020-21
2,4.0,6.0,-2.0,0,0022000152,2020-21
3,4.0,8.0,-4.0,0,0022000152,2020-21
4,6.0,10.0,-4.0,0,0022000152,2020-21
5,6.0,10.0,-4.0,0,0022000152,2020-21
6,8.0,12.0,-4.0,0,0022000152,2020-21
7,10.0,13.0,-3.0,0,0022000152,2020-21
8,10.0,13.0,-3.0,0,0022000152,2020-21
9,10.0,18.0,-8.0,0,0022000152,2020-21
10,12.0,20.0,-8.0,0,0022000152,2020-21
11,15.0,23.0,-8.0,0,0022000152,2020-21
12,15.0,29.0,-14.0,0,0022000152,2020-21
13,17.0,31.0,-14.0,0,0022000152,2020-21
14,19.0,31.0,-12.0,0,0022000152,2020-21
15,19.0,36.0,-17.0,0,0022000152,2020-21
16,21.0,38.0,-17.0,0,0022000152,2020-21
17,23.0,43.0,-20.0,0,0022000152,2020-21
18,25.0,48.0,-23.0,0,0022000152,2020-21
19,25.0,57.0,-32.0,0,0022000152,2020-21
20,29.0,59.0,-30.0,0,0022000152,2020-21
21,31.0,61.0,-30.0,0,0022000152,2020-21
22,35.0,65.0,-30.0,0,0022000152,2020-21
23,37.0,68.0,-31.0,0,0022000152,2020-21
24,42.0,68.0,-26.0,0,0022000152,2020-21
25,44.0,70.0,-26.0,0,0022000152,2020-21
26,48.0,73.0,-25.0,0,0022000152,2020-21
27,51.0,77.0,-26.0,0,0022000152,2020-21
28,54.0,79.0,-25.0,0,0022000152,2020-21
29,58.0,82.0,-24.0,0,0022000152,2020-21
30,60.0,87.0,-27.0,0,0022000152,2020-21
31,60.0,89.0,-29.0,0,0022000152,2020-21
32,62.0,93.0,-31.0,0,0022000152,2020-21
33,65.0,93.0,-28.0,0,0022000152,2020-21
34,72.0,99.0,-27.0,0,0022000152,2020-21
35,74.0,101.0,-27.0,0,0022000152,2020-21
36,78.0,104.0,-26.0,0,0022000152,2020-21
37,78.0,106.0,-28.0,0,0022000152,2020-21
38,80.0,111.0,-31.0,0,0022000152,2020-21
39,82.0,111.0,-29.0,0,0022000152,2020-21
40,86.0,113.0,-27.0,0,0022000152,2020-21
41,89.0,116.0,-27.0,0,0022000152,2020-21
42,91.0,116.0,-25.0,0,0022000152,2020-21
43,95.0,116.0,-21.0,0,0022000152,2020-21
44,97.0,122.0,-25.0,0,0022000152,2020-21
45,99.0,124.0,-25.0,0,0022000152,2020-21
46,101.0,124.0,-23.0,0,0022000152,2020-21
47,104.0,126.0,-22.0,0,0022000152,2020-21
48,107.0,128.0,-21.0,0,0022000152,2020-21
49,107.0,128.0,-21.0,0,0022000152,2020-21
1,0.0,2.0,-2.0,1,0020100723,2001-02
2,0.0,4.0,-4.0,1,0020100723,2001-02
3,2.0,7.0,-5.0,1,0020100723,2001-02
4,4.0,7.0,-3.0,1,0020100723,2001-02
5,4.0,13.0,-9.0,1,0020100723,2001-02
6,6.0,15.0,-9.0,1,0020100723,2001-02
7,8.0,17.0,-9.0,1,0020100723,2001-02
8,10.0,17.0,-7.0,1,0020100723,2001-02
9,14.0,19.0,-5.0,1,0020100723,2001-02
10,16.0,21.0,-5.0,1,0020100723,2001-02
11,16.0,25.0,-9.0,1,0020100723,2001-02
12,18.0,27.0,-9.0,1,0020100723,2001-02
13,20.0,34.0,-14.0,1,0020100723,2001-02
14,22.0,38.0,-16.0,1,0020100723,2001-02
15,24.0,38.0,-14.0,1,0020100723,2001-02
16,24.0,41.0,-17.0,1,0020100723,2001-02
17,27.0,43.0,-16.0,1,0020100723,2001-02
18,29.0,43.0,-14.0,1,0020100723,2001-02
19,31.0,43.0,-12.0,1,0020100723,2001-02
20,34.0,45.0,-11.0,1,0020100723,2001-02
21,36.0,49.0,-13.0,1,0020100723,2001-02
22,40.0,49.0,-9.0,1,0020100723,2001-02
23,45.0,49.0,-4.0,1,0020100723,2001-02
24,47.0,51.0,-4.0,1,0020100723,2001-02
25,50.0,53.0,-3.0,1,0020100723,2001-02
26,52.0,59.0,-7.0,1,0020100723,2001-02
27,56.0,59.0,-3.0,1,0020100723,2001-02
28,58.0,59.0,-1.0,1,0020100723,2001-02
29,63.0,59.0,4.0,1,0020100723,2001-02
30,63.0,60.0,3.0,1,0020100723,2001-02
31,67.0,60.0,7.0,1,0020100723,2001-02
32,67.0,60.0,7.0,1,0020100723,2001-02
33,72.0,60.0,12.0,1,0020100723,2001-02
34,75.0,64.0,11.0,1,0020100723,2001-02
35,75.0,66.0,9.0,1,0020100723,2001-02
36,77.0,68.0,9.0,1,0020100723,2001-02
37,78.0,72.0,6.0,1,0020100723,2001-02
38,80.0,74.0,6.0,1,0020100723,2001-02
39,82.0,74.0,8.0,1,0020100723,2001-02
40,85.0,76.0,9.0,1,0020100723,2001-02
41,85.0,77.0,8.0,1,0020100723,2001-02
42,85.0,79.0,6.0,1,0020100723,2001-02
43,88.0,81.0,7.0,1,0020100723,2001-02
44,88.0,83.0,5.0,1,0020100723,2001-02
45,88.0,85.0,3.0,1,0020100723,2001-02
46,93.0,85.0,8.0,1,0020100723,2001-02
47,97.0,90.0,7.0,1,0020100723,2001-02
48,101.0,90.0,11.0,1,0020100723,2001-02
49,101.0,90.0,11.0,1,0020100723,2001-02
1,0.0,2.0,-2.0,0,0020700042,2007-08
2,2.0,6.0,-4.0,0,0020700042,2007-08
3,4.0,8.0,-4.0,0,0020700042,2007-08
4,7.0,10.0,-3.0,0,0020700042,2007-08
5,10.0,10.0,0.0,0,0020700042,2007-08
6,10.0,10.0,0.0,0,0020700042,2007-08
7,14.0,15.0,-1.0,0,0020700042,2007-08
8,14.0,17.0,-3.0,0,0020700042,2007-08
9,16.0,17.0,-1.0,0,0020700042,2007-08
10,16.0,19.0,-3.0,0,0020700042,2007-08
11,21.0,23.0,-2.0,0,0020700042,2007-08
12,21.0,25.0,-4.0,0,0020700042,2007-08
13,25.0,26.0,-1.0,0,0020700042,2007-08
14,27.0,26.0,1.0,0,0020700042,2007-08
15,29.0,28.0,1.0,0,0020700042,2007-08
16,30.0,30.0,0.0,0,0020700042,2007-08
17,34.0,33.0,1.0,0,0020700042,2007-08
18,34.0,38.0,-4.0,0,0020700042,2007-08
19,36.0,38.0,-2.0,0,0020700042,2007-08
20,39.0,38.0,1.0,0,0020700042,2007-08
21,43.0,42.0,1.0,0,0020700042,2007-08
22,45.0,44.0,1.0,0,0020700042,2007-08
23,46.0,46.0,0.0,0,0020700042,2007-08
24,51.0,46.0,5.0,0,0020700042,2007-08
25,53.0,48.0,5.0,0,0020700042,2007-08
26,55.0,53.0,2.0,0,0020700042,2007-08
27,57.0,56.0,1.0,0,0020700042,2007-08
28,61.0,60.0,1.0,0,0020700042,2007-08
29,65.0,62.0,3.0,0,0020700042,2007-08
30,67.0,66.0,1.0,0,0020700042,2007-08
31,71.0,68.0,3.0,0,0020700042,2007-08
32,71.0,70.0,1.0,0,0020700042,2007-08
33,73.0,75.0,-2.0,0,0020700042,2007-08
34,77.0,76.0,1.0,0,0020700042,2007-08
35,78.0,78.0,0.0,0,0020700042,2007-08
36,82.0,81.0,1.0,0,0020700042,2007-08
37,82.0,85.0,-3.0,0,0020700042,2007-08
38,84.0,90.0,-6.0,0,0020700042,2007-08
39,87.0,90.0,-3.0,0,0020700042,2007-08
40,89.0,94.0,-5.0,0,0020700042,2007-08
41,91.0,96.0,-5.0,0,0020700042,2007-08
42,91.0,98.0,-7.0,0,0020700042,2007-08
43,93.0,100.0,-7.0,0,0020700042,2007-08
44,96.0,105.0,-9.0,0,0020700042,2007-08
45,96.0,109.0,-13.0,0,0020700042,2007-08
46,99.0,111.0,-12.0,0,0020700042,2007-08
47,102.0,115.0,-13.0,0,0020700042,2007-08
48,109.0,119.0,-10.0,0,0020700042,2007-08
49,109.0,119.0,-10.0,0,0020700042,2007-08
1,,,,1,0021500311,2015-16
2,0.0,2.0,-2.0,1,0021500311,2015-16
3,2.0,5.0,-3.0,1,0021500311,2015-16
4,6.0,7.0,-1.0,1,0021500311,2015-16
5,10.0,7.0,3.0,1,0021500311,2015-16
6,14.0,10.0,4.0,1,0021500311,2015-16
7,16.0,10.0,6.0,1,0021500311,2015-16
8,18.0,12.0,6.0,1,0021500311,2015-16
9,21.0,17.0,4.0,1,0021500311,2015-16
10,23.0,19.0,4.0,1,0021500311,2015-16
11,23.0,19.0,4.0,1,0021500311,2015-16
12,29.0,22.0,7.0,1,0021500311,2015-16
13,29.0,27.0,2.0,1,0021500311,2015-16
14,34.0,29.0,5.0,1,0021500311,2015-16
15,34.0,31.0,3.0,1,0021500311,2015-16
16,37.0,35.0,2.0,1,0021500311,2015-16
17,39.0,37.0,2.0,1,0021500311,2015-16
18,39.0,39.0,0.0,1,0021500311,2015-16
19,39.0,41.0,-2.0,1,0021500311,2015-16
20,41.0,44.0,-3.0,1,0021500311,2015-16
21,41.0,49.0,-8.0,1,0021500311,2015-16
22,43.0,49.0,-6.0,1,0021500311,2015-16
23,44.0,51.0,-7.0,1,0021500311,2015-16
24,47.0,52.0,-5.0,1,0021500311,2015-16
25,51.0,52.0,-1.0,1,0021500311,2015-16
26,53.0,52.0,1.0,1,0021500311,2015-16
27,54.0,57.0,-3.0,1,0021500311,2015-16
28,58.0,59.0,-1.0,1,0021500311,2015-16
29,58.0,59.0,-1.0,1,0021500311,2015-16
30,60.0,63.0,-3.0,1,0021500311,2015-16
31,62.0,67.0,-5.0,1,0021500311,2015-16
32,66.0,67.0,-1.0,1,0021500311,2015-16
33,66.0,69.0,-3.0,1,0021500311,2015-16
34,70.0,69.0,1.0,1,0021500311,2015-16
35,71.0,73.0,-2.0,1,0021500311,2015-16
36,71.0,77.0,-6.0,1,0021500311,2015-16
37,73.0,77.0,-4.0,1,0021500311,2015-16
38,78.0,79.0,-1.0,1,0021500311,2015-16
39,78.0,79.0,-1.0,1,0021500311,2015-16
40,80.0,83.0,-3.0,1,0021500311,2015-16
41,83.0,83.0,0.0,1,0021500311,2015-16
42,85.0,87.0,-2.0,1,0021500311,2015-16
43,87.0,89.0,-2.0,1,0021500311,2015-16
44,91.0,90.0,1.0,1,0021500311,2015-16
45,93.0,92.0,1.0,1,0021500311,2015-16
46,93.0,94.0,-1.0,1,0021500311,2015-16
47,95.0,96.0,-1.0,1,0021500311,2015-16
48,110.0,106.0,4.0,1,0021500311,2015-16
49,110.0,106.0,4.0,1,0021500311,2015-16
